TVG-ID,TVG-EPGID,TVG-EPGURL,type,language
9239,RTÉ Radio 1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9241,Heart Dance,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9244,SkySp Mix HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9246,ComedyCentral,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9247,SkyAnimationHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9248,Nicktoons,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9249,NOW 80s,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9251,BBC Two NI HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9253,ITV1+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9254,revelation,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9256,Nat Geo HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9257,BBC R Scot.,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9258,BBC RLondon,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9259,SkySp ActionHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9261,ITV4+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9263,BBC Asian,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9264,Takbeer TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9265,SkySp PL HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9266,CHSTV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9268,LBC News,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9269,BBC R4 FM,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9271,Sky Atlantic+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9272,Sky Action,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9273,London Live,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9274,High Street TV 3,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9275,BBC R Cymru 2,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9277,Sky Crime HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9279,Disc.Turbo+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9282,Utsav Bharat,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9283,BBC R1X,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9285,More4 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9287,CNN HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9289,BBC One Lon HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9291,QVC Extra,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9292,COLORS HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9293,SkySp Cricket,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9294,Sangat,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9296,Sky Valentine,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9297,NickelodeonHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9299,RTÉ Lyric fm,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9300,NatGeoWild HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9302,TV One,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9303,Sky Premiere,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9304,Utsav GOLD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9306,LoveWorld HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9307,Disc.Science,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9311,New Vision TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9312,Crime+Inv+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9314,Ahlebait TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9315,Sky Cinema Select,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9316,E4 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9317,ITV4 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9320,Deen TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9321,SkySp Fball,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9322,ARY Digital,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9324,DMAX,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9325,SonLife,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9327,ITV2 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9328,Channel 4 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9329,Movies24,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9330,Nickelodeon+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9331,BBC One ScotHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9333,ColorsGujarati,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9334,RTÉ R na G,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9336,ITV3+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9337,Sky Crime+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9338,Capital,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9339,Movies24+,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9344,BBC R4 Ex,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9345,alibi+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9346,HGTV+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9349,QUEST,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9351,NOW 70s,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9352,BBC One Y and L HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9353,Disc.History+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9354,BBC One Sth HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9356,Arise News,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9357,NOW 90s,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9358,BBC 6 Music,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9359,GREAT! tv,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9361,TV Warehouse,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9362,BBC One West HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9363,GEO TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9364,Quest Red,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9367,IQRA TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9368,BBC One NE and C HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9369,BBC One S East HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9371,GREAT!action+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9374,NTV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9375,SkySp F1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9376,Channel 4+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9377,KTV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9378,SkyHistory2HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9380,DAYSTAR HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9381,Sky Sci-Fi HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9382,Noor TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9384,NTD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9386,DMAX+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9388,Film4 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9390,More4+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9391,Sky Kids HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9393,ColorsRishtey,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9394,Sky Thriller HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9396,BabyTV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9397,Sikh Channel,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9401,Islam Ch Urdu,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9403,BBC R5L,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9404,HUM Masala,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9405,talkSPORT,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9406,Food Netwrk+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9407,PTC PUNJABI,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9408,Discovery+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9409,SkySp F1 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9410,SONY TV HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9413,SkySp Golf,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9414,PCNE Chinese HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9415,SkySpMainEvHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9416,WION HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9419,GREAT! movies,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9420,SONY MAX HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9421,Arirang TV HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9423,BBC R n Gael,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9424,JewelleryMaker,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9425,BFBS Radio,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9426,QUEST HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9427,5STAR+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9428,Channel 5+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9430,NHK World HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9432,Sky Family HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9433,G! romance+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9436,Nick Jr+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9438,5SELECT,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9439,Radio X,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9440,TRT World HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9441,BBC Parliament HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9444,Utsav Gold HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9446,CBBC HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9448,SONY SAB,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9449,MTV BASE,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9450,Sky Adventure,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9451,Heart 80s,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9453,MUTV HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9455,Sky History2,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9456,BBC R2,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9458,BBC R3,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9459,BBC Two HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9460,BBC RB 1 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9462,Madani Chnl,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9464,Travelxp,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9467,S4C HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9468,Court TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9470,Eman Channel,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9471,E4 Extra,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9474,BBC Four HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9475,BBC R1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9476,Faith World TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9477,Disc.History,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9478,Cartoon Net HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9479,BBC One WM HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9480,POP,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9481,TalkingPictures,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9482,Utsav Plus HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9483,Dunamis TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9484,E4+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9485,ColorsCineplex,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9486,Together,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9487,ID,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9490,WRN Europe,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9492,GREAT! tv+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9494,Sky Greats HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9497,GB News HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9498,Crime+Inv HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9500,Really,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9501,Clubland TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9503,HUM EUROPE,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9504,Sky News HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9505,EasterEpicsHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9506,SkySp PL,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9507,BBC Three HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9508,GREAT! movies+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9510,Film4+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9512,BBC R Foyle,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9513,BBC R Cymru,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9518,Classic FM,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9519,BBC ALBA HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9521,High Street TV 1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9522,Quest Red+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9525,ComedyCent+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9526,SkySpMainEv,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9527,QVC Style HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9528,POP+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9531,Sky ScFi/HorHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9532,TLC HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9533,BBC One Yorks HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9534,SkyMegaHitsHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9535,Cartoonito,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9536,SkySp Action,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9538,MTV HITS,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9539,BBC R Wales,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9541,SONY MAX 2,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9543,GEO News,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9544,5ACTION,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9545,CNBC HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9546,RTÉ 2FM,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9547,Nat Geo Wild,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9549,SkyShowcaseHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9550,NDTV 24x7,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9552,Zee Cinema,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9553,Spider-Man HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9554,Sky Showcase,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9555,B4U Music,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9556,MATV National,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9558,ITV3 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9559,S4C,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9560,ID+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9562,ComedyCentHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9563,4seven,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9565,Islam TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9568,Akaal Channel,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9571,Euronews,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9574,LFCTV HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9575,GREAT! romance,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9577,Sky Witness+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9578,BBC One CI HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9582,SkyShowcase+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9583,Sky Atlantic HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9584,SkyValentineHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9585,PBS America,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9586,ITV2+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9587,Nick Jr. Too,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9588,TBN UK,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9589,Sky Action HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9590,BBC WS,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9592,Nick Jr. HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9596,TLC+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9597,Sky Replay,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9598,BBC Two Wal HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9599,Nat Geo+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9600,BBC One S West HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9601,Discovery HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9604,GOD Channel,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9606,BBC One Wal HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9607,Legend,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9609,Boomerang HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9610,Sky Max HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9611,BBC One EastHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9612,SkySp News HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9613,SkySp Racing HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9614,A1TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9615,BBC One E Mid HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9617,QVC Beauty,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9618,MTV HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9619,Animal Plnt+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9620,Sky HistoryHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9621,TRT World,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9622,Disc.Sci+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9623,IQRA BANGLA,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9624,Islam Channel,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9626,BBC One N West HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9627,MTV Classic,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12020,COLORS,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12021,GOLD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12022,SkySp Golf HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12023,NatGeoWild HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12024,SkySp ActionHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12025,Spider-Man HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12026,SkyPremiereHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12029,AAJ TAK,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12030,Virgin Radio,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12031,Smooth,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12033,ITV1+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12034,HUM Masala,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12035,Utsav Plus HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12036,BLAZE,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12037,Arirang TV HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12038,Sky Sci-Fi HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12040,Film4+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12041,QUEST HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12043,GREAT! movies+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12045,Heart 90s,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12047,Drama+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12048,FRANCE 24 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12049,SkyDocumntrs,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12050,BT Sport 4,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12051,NHK World HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12054,5SELECT,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12055,5USA+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12056,5STAR+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12057,5STAR,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12058,5 USA,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12059,BBC ALBA HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12060,BBC Parliament HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12062,Cruise1st.tv,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12064,CNN HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12065,Sky Max,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12066,Zee TV HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12067,That's TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12069,Sky News,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12070,High Street TV 1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12071,Deen TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12072,POP+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12078,NickSpongeBob,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12080,ITV4+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12081,Movies24,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12082,Movies24+,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12083,Nat Geo Wild,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12084,Nickelodeon,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12085,Nickelodeon+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12086,ITV1 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12090,W,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12091,W+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12092,YESTERDAY+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12093,Dave HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12094,Drama,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12095,Sky Witness,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12096,ComedyCent+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12097,Best Direct,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12098,QVC Beauty,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12102,BBC R4 Ex,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12103,B4U Music,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12104,High Street TV 2,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12105,S4C,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12106,B4U Movies,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12108,BBC Two NI HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12111,Film4,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12112,MTA1 World HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12113,Channel 4 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12114,ATN,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12115,Cartoon Net HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12116,E4 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12117,IQRA TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12118,Racing TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12119,TV Warehouse,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12120,SONY SAB,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12121,Legend,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12122,SkyAnimationHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12123,Faith UK,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12125,Dunamis TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12127,TLC+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12128,ID+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12131,Sky Nature,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12133,GB News HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
12134,E4 Extra,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
